timestamp,master_and_slave,master_xor_slave,neither,1st Res Pair,2nd Res Pair,3rd Res Pair
2019-12-17T9:5:00.000Z,0,0,1,3,9,4
2019-12-17T9:6:00.000Z,0,0,1,3,8,9
2019-12-17T9:7:00.000Z,0,0,1,3,9,1
2019-12-17T9:8:00.000Z,0,0,1,3,1,1
2019-12-17T9:9:00.000Z,0,0,1,3,9,4
2019-12-17T9:10:00.000Z,0,0,1,3,1,9
2019-12-17T9:11:00.000Z,0,0,1,3,9,4
2019-12-17T9:12:00.000Z,0,0,1,3,9,1
2019-12-17T9:13:00.000Z,0,0,1,3,9,1
2019-12-17T9:14:00.000Z,0,0,1,3,1,8
2019-12-17T9:15:00.000Z,0,0,1,3,6,1
2019-12-17T9:16:00.000Z,0,0,1,3,8,9
2019-12-17T9:17:00.000Z,0,0,1,3,1,6
2019-12-17T9:18:00.000Z,0,0,1,3,8,9
2019-12-17T9:19:00.000Z,0,0,1,3,8,1
2019-12-17T9:20:00.000Z,0,0,1,3,8,6
2019-12-17T9:21:00.000Z,0,0,1,3,8,1
2019-12-17T9:22:00.000Z,0,0,1,3,1,4
2019-12-17T9:23:00.000Z,0,0,1,3,1,9
2019-12-17T9:24:00.000Z,0,0,1,3,1,8
2019-12-17T9:25:00.000Z,0,0,1,3,1,9
2019-12-17T9:26:00.000Z,0,0,1,3,9,1
2019-12-17T9:27:00.000Z,0,0,1,3,8,1
2019-12-17T9:28:00.000Z,0,0,1,3,1,1
2019-12-17T9:29:00.000Z,0,0,1,3,1,1
2019-12-17T9:30:00.000Z,0,0,1,3,1,6
2019-12-17T9:31:00.000Z,0,0,1,3,1,9
2019-12-17T9:32:00.000Z,0,1,0,3,6,0
2019-12-17T9:33:00.000Z,0,0,1,3,8,9
2019-12-17T9:34:00.000Z,0,0,1,3,6,8
2019-12-17T9:35:00.000Z,0,0,1,3,1,8
2019-12-17T9:36:00.000Z,0,0,1,3,1,6
2019-12-17T9:37:00.000Z,0,0,1,3,1,9
2019-12-17T9:38:00.000Z,0,0,1,3,1,6
2019-12-17T9:39:00.000Z,0,0,1,3,6,9
2019-12-17T9:40:00.000Z,0,0,1,3,6,1
2019-12-17T9:41:00.000Z,0,0,1,3,8,4
2019-12-17T9:42:00.000Z,0,0,1,3,8,9
2019-12-17T9:43:00.000Z,0,0,1,3,6,9
2019-12-17T9:44:00.000Z,0,0,1,3,6,4
2019-12-17T9:45:00.000Z,0,0,1,3,9,1
2019-12-17T9:46:00.000Z,0,0,1,3,1,9
2019-12-17T9:47:00.000Z,0,0,1,3,9,6
2019-12-17T9:48:00.000Z,0,0,1,3,8,9
2019-12-17T9:49:00.000Z,0,0,1,3,1,9
2019-12-17T9:50:00.000Z,0,0,1,3,1,9
2019-12-17T9:51:00.000Z,0,0,1,3,6,1
2019-12-17T9:52:00.000Z,0,1,0,3,9,0
2019-12-17T9:53:00.000Z,0,0,1,3,1,6
2019-12-17T9:54:00.000Z,0,0,1,3,1,6
2019-12-17T9:55:00.000Z,0,0,1,3,6,1
2019-12-17T9:56:00.000Z,0,0,1,3,6,1
2019-12-17T9:57:00.000Z,0,1,0,3,1,0
2019-12-17T9:58:00.000Z,0,0,1,3,1,6
2019-12-17T9:59:00.000Z,0,1,0,3,6,0
2019-12-17T10:0:00.000Z,0,0,1,3,6,1
2019-12-17T10:1:00.000Z,0,1,0,3,6,0
2019-12-17T10:2:00.000Z,0,1,0,3,6,0
2019-12-17T10:3:00.000Z,0,0,1,3,1,6
2019-12-17T10:4:00.000Z,0,0,1,3,6,1
2019-12-17T10:5:00.000Z,0,0,1,3,8,6
2019-12-17T10:6:00.000Z,0,0,1,3,6,8
2019-12-17T10:7:00.000Z,0,0,1,3,1,9
2019-12-17T10:8:00.000Z,0,0,1,3,6,1
2019-12-17T10:9:00.000Z,0,0,1,3,8,6
2019-12-17T10:10:00.000Z,0,0,1,3,8,6
2019-12-17T10:11:00.000Z,0,0,1,3,8,1
2019-12-17T10:12:00.000Z,0,0,1,3,6,8
2019-12-17T10:13:00.000Z,0,0,1,3,6,8
2019-12-17T10:14:00.000Z,0,0,1,3,6,8
2019-12-17T10:15:00.000Z,0,0,1,3,6,1
2019-12-17T10:16:00.000Z,0,0,1,3,1,6
2019-12-17T10:17:00.000Z,0,0,1,3,2,9
2019-12-17T10:18:00.000Z,0,0,1,3,1,8
2019-12-17T10:19:00.000Z,0,0,1,3,6,8
2019-12-17T10:20:00.000Z,0,0,1,3,9,6
2019-12-17T10:21:00.000Z,0,1,0,3,0,2
2019-12-17T10:22:00.000Z,0,1,0,3,0,6
2019-12-17T10:23:00.000Z,0,0,1,3,6,1
2019-12-17T10:24:00.000Z,0,0,1,3,1,2
2019-12-17T10:25:00.000Z,0,0,1,3,1,6
2019-12-17T10:26:00.000Z,0,0,1,3,6,9
2019-12-17T10:27:00.000Z,0,0,1,3,6,1
2019-12-17T10:28:00.000Z,0,1,0,3,6,0
2019-12-17T10:29:00.000Z,0,0,1,3,1,6
2019-12-17T10:30:00.000Z,0,1,0,3,0,6
2019-12-17T10:31:00.000Z,0,0,1,3,6,1
2019-12-17T10:32:00.000Z,0,1,0,3,0,8
2019-12-17T10:33:00.000Z,0,0,1,3,9,1
2019-12-17T10:34:00.000Z,0,0,1,3,1,1
2019-12-17T10:35:00.000Z,0,1,0,3,6,0
2019-12-17T10:36:00.000Z,0,0,1,3,6,1
2019-12-17T10:37:00.000Z,0,0,1,3,6,1
2019-12-17T10:38:00.000Z,0,0,1,3,6,1
2019-12-17T10:39:00.000Z,0,1,0,3,0,9
2019-12-17T10:40:00.000Z,0,0,1,3,1,1
2019-12-17T10:41:00.000Z,0,0,1,3,9,2
2019-12-17T10:42:00.000Z,0,1,0,3,0,1
2019-12-17T10:43:00.000Z,0,0,1,3,9,6
2019-12-17T10:44:00.000Z,0,0,1,3,1,9
2019-12-17T10:45:00.000Z,0,0,1,3,9,1
2019-12-17T10:46:00.000Z,0,0,1,3,1,8
2019-12-17T10:47:00.000Z,0,0,1,3,1,9
2019-12-17T10:48:00.000Z,0,0,1,3,6,1
2019-12-17T10:49:00.000Z,0,1,0,3,1,0
2019-12-17T10:50:00.000Z,0,0,1,3,6,1
2019-12-17T10:51:00.000Z,0,0,1,3,6,1
2019-12-17T10:52:00.000Z,0,0,1,3,1,6
2019-12-17T10:53:00.000Z,0,0,1,3,6,1
2019-12-17T10:54:00.000Z,0,0,1,3,1,6
2019-12-17T10:55:00.000Z,0,0,1,3,1,6
2019-12-17T10:56:00.000Z,0,0,1,3,6,1
2019-12-17T10:57:00.000Z,0,1,0,3,1,0
2019-12-17T10:58:00.000Z,0,0,1,3,6,1
2019-12-17T10:59:00.000Z,0,0,1,3,6,1
2019-12-17T11:0:00.000Z,0,0,1,3,1,6
2019-12-17T11:1:00.000Z,0,1,0,3,6,0
2019-12-17T11:2:00.000Z,0,0,1,3,6,1
2019-12-17T11:3:00.000Z,0,0,1,3,1,6
2019-12-17T11:4:00.000Z,0,0,1,3,6,1
2019-12-17T11:5:00.000Z,0,1,0,3,0,6
2019-12-17T11:6:00.000Z,0,0,1,3,6,2
2019-12-17T11:7:00.000Z,0,0,1,3,6,9
2019-12-17T11:8:00.000Z,0,0,1,3,6,1
2019-12-17T11:9:00.000Z,0,0,1,3,1,6
2019-12-17T11:10:00.000Z,0,0,1,3,1,6
2019-12-17T11:11:00.000Z,0,0,1,3,1,2
2019-12-17T11:12:00.000Z,0,0,1,3,1,6
2019-12-17T11:13:00.000Z,0,0,1,3,2,1
2019-12-17T11:14:00.000Z,0,0,1,3,2,1
2019-12-17T11:15:00.000Z,0,0,1,3,1,2
2019-12-17T11:16:00.000Z,0,0,1,3,1,4
2019-12-17T11:17:00.000Z,0,0,1,3,6,1
2019-12-17T11:18:00.000Z,0,0,1,3,1,2
2019-12-17T11:19:00.000Z,0,0,1,3,1,1
2019-12-17T11:20:00.000Z,0,0,1,3,6,9
2019-12-17T11:21:00.000Z,0,0,1,3,6,1
2019-12-17T11:22:00.000Z,0,0,1,3,1,6
2019-12-17T11:23:00.000Z,0,0,1,3,9,1
2019-12-17T11:24:00.000Z,0,0,1,3,6,1
2019-12-17T11:25:00.000Z,0,0,1,3,9,1
2019-12-17T11:26:00.000Z,0,0,1,3,6,1
2019-12-17T11:27:00.000Z,0,0,1,3,6,2
2019-12-17T11:28:00.000Z,0,0,1,3,6,1
2019-12-17T11:29:00.000Z,0,0,1,3,6,1
2019-12-17T11:30:00.000Z,0,0,1,3,6,1
2019-12-17T11:31:00.000Z,0,0,1,3,1,6
2019-12-17T11:32:00.000Z,0,0,1,3,6,1
2019-12-17T11:33:00.000Z,0,0,1,3,1,6
2019-12-17T11:34:00.000Z,0,0,1,3,6,9
2019-12-17T11:35:00.000Z,0,0,1,3,1,6
2019-12-17T11:36:00.000Z,0,0,1,3,6,1
2019-12-17T11:37:00.000Z,0,0,1,3,1,6
2019-12-17T11:38:00.000Z,0,0,1,3,1,6
2019-12-17T11:39:00.000Z,0,0,1,3,6,1
2019-12-17T11:40:00.000Z,0,1,0,3,1,0
2019-12-17T11:41:00.000Z,0,0,1,3,6,1
2019-12-17T11:42:00.000Z,0,0,1,3,6,9
2019-12-17T11:43:00.000Z,0,0,1,3,6,1
2019-12-17T11:44:00.000Z,0,0,1,3,9,1
2019-12-17T11:45:00.000Z,0,1,0,3,1,0
2019-12-17T11:46:00.000Z,0,0,1,3,9,1
2019-12-17T11:47:00.000Z,0,0,1,3,9,1
2019-12-17T11:48:00.000Z,0,0,1,3,1,6
2019-12-17T11:49:00.000Z,0,0,1,3,1,1
2019-12-17T11:50:00.000Z,0,0,1,3,1,8
2019-12-17T11:51:00.000Z,0,0,1,3,1,6
2019-12-17T11:52:00.000Z,0,0,1,1,3,9
2019-12-17T11:53:00.000Z,0,0,1,3,1,8
2019-12-17T11:54:00.000Z,0,0,1,3,1,8
2019-12-17T11:55:00.000Z,0,0,1,3,1,9
2019-12-17T11:56:00.000Z,0,0,1,3,1,4
2019-12-17T11:57:00.000Z,0,0,1,3,6,1
2019-12-17T11:58:00.000Z,0,0,1,3,1,9
2019-12-17T11:59:00.000Z,0,0,1,3,1,9
2019-12-17T12:0:00.000Z,0,0,1,3,1,9
2019-12-17T12:1:00.000Z,0,0,1,3,1,2
2019-12-17T12:2:00.000Z,0,0,1,3,6,1
2019-12-17T12:3:00.000Z,0,0,1,3,6,1
2019-12-17T12:4:00.000Z,0,0,1,3,1,6
2019-12-17T12:5:00.000Z,0,0,1,3,1,9
2019-12-17T12:6:00.000Z,0,0,1,3,1,4
2019-12-17T12:7:00.000Z,0,0,1,3,1,1
2019-12-17T12:8:00.000Z,0,0,1,3,1,1
2019-12-17T12:9:00.000Z,0,0,1,3,1,8
2019-12-17T12:10:00.000Z,0,0,1,3,1,1
2019-12-17T12:11:00.000Z,0,0,1,3,1,9
2019-12-17T12:12:00.000Z,0,0,1,3,1,9
2019-12-17T12:13:00.000Z,0,0,1,1,1,3
2019-12-17T12:14:00.000Z,0,0,1,3,1,6
2019-12-17T12:15:00.000Z,0,0,1,3,1,9
2019-12-17T12:16:00.000Z,0,0,1,3,1,9
2019-12-17T12:17:00.000Z,0,0,1,3,1,4
2019-12-17T12:18:00.000Z,0,0,1,3,1,9
2019-12-17T12:19:00.000Z,0,0,1,3,9,6
2019-12-17T12:20:00.000Z,0,0,1,3,1,1
2019-12-17T12:21:00.000Z,0,0,1,3,1,9
2019-12-17T12:22:00.000Z,0,0,1,3,1,1
2019-12-17T12:23:00.000Z,0,0,1,3,1,8
2019-12-17T12:24:00.000Z,0,0,1,3,1,2
2019-12-17T12:25:00.000Z,0,0,1,3,1,9
2019-12-17T12:26:00.000Z,0,0,1,1,3,9
2019-12-17T12:27:00.000Z,0,0,1,3,1,8
2019-12-17T12:28:00.000Z,0,0,1,1,1,3
2019-12-17T12:29:00.000Z,0,0,1,1,3,9
2019-12-17T12:30:00.000Z,0,0,1,3,1,1
2019-12-17T12:31:00.000Z,0,0,1,3,1,1
2019-12-17T12:32:00.000Z,0,0,1,3,1,1
2019-12-17T12:33:00.000Z,0,0,1,3,1,1
2019-12-17T12:34:00.000Z,0,0,1,3,1,1
2019-12-17T12:35:00.000Z,0,0,1,1,3,1
2019-12-17T12:36:00.000Z,0,0,1,3,1,6
2019-12-17T12:37:00.000Z,0,0,1,1,3,9
2019-12-17T12:38:00.000Z,0,0,1,3,1,1
2019-12-17T12:39:00.000Z,0,0,1,3,1,9
2019-12-17T12:40:00.000Z,0,0,1,3,1,9
2019-12-17T12:41:00.000Z,0,0,1,3,1,9
2019-12-17T12:42:00.000Z,0,0,1,3,1,1
2019-12-17T12:43:00.000Z,0,0,1,3,1,6
2019-12-17T12:44:00.000Z,0,0,1,3,1,6
2019-12-17T12:45:00.000Z,0,0,1,3,1,9
2019-12-17T12:46:00.000Z,0,0,1,3,1,6
2019-12-17T12:47:00.000Z,0,0,1,3,1,1
2019-12-17T12:48:00.000Z,0,0,1,3,1,9
2019-12-17T12:49:00.000Z,0,0,1,3,1,1
2019-12-17T12:50:00.000Z,0,0,1,3,1,6
2019-12-17T12:51:00.000Z,0,0,1,3,1,9
2019-12-17T12:52:00.000Z,0,0,1,3,1,1
2019-12-17T12:53:00.000Z,0,0,1,3,1,6
2019-12-17T12:54:00.000Z,0,0,1,3,1,1
2019-12-17T12:55:00.000Z,0,0,1,3,1,6
2019-12-17T12:56:00.000Z,0,0,1,3,1,4
2019-12-17T12:57:00.000Z,0,0,1,3,6,1
2019-12-17T12:58:00.000Z,0,0,1,3,1,1
2019-12-17T12:59:00.000Z,0,0,1,3,1,1
2019-12-17T13:0:00.000Z,0,0,1,3,1,1
2019-12-17T13:1:00.000Z,0,0,1,3,1,1
2019-12-17T13:2:00.000Z,0,0,1,3,1,1
2019-12-17T13:3:00.000Z,0,0,1,3,1,9
2019-12-17T13:4:00.000Z,0,0,1,1,3,6
2019-12-17T13:5:00.000Z,0,0,1,3,1,1
2019-12-17T13:6:00.000Z,0,0,1,3,1,9
2019-12-17T13:7:00.000Z,0,0,1,3,1,1
2019-12-17T13:8:00.000Z,0,0,1,3,1,9
2019-12-17T13:9:00.000Z,0,0,1,3,1,1
2019-12-17T13:10:00.000Z,0,0,1,3,6,1
2019-12-17T13:11:00.000Z,0,0,1,3,1,1
2019-12-17T13:12:00.000Z,0,0,1,3,1,6
2019-12-17T13:13:00.000Z,0,0,1,3,1,1
2019-12-17T13:14:00.000Z,0,0,1,3,1,6
2019-12-17T13:15:00.000Z,0,0,1,3,1,6
2019-12-17T13:16:00.000Z,0,0,1,3,1,4
2019-12-17T13:17:00.000Z,0,0,1,3,1,1
2019-12-17T13:18:00.000Z,0,0,1,3,1,9
2019-12-17T13:19:00.000Z,0,0,1,3,1,6
2019-12-17T13:20:00.000Z,0,0,1,3,1,9
2019-12-17T13:21:00.000Z,0,0,1,3,1,6
2019-12-17T13:22:00.000Z,0,0,1,3,1,1
2019-12-17T13:23:00.000Z,0,0,1,1,3,1
2019-12-17T13:24:00.000Z,0,1,0,0,3,9
2019-12-17T13:25:00.000Z,0,0,1,8,9,3
2019-12-17T13:26:00.000Z,0,1,0,3,6,0
2019-12-17T13:27:00.000Z,0,1,0,3,8,0
2019-12-17T13:28:00.000Z,0,0,1,3,8,9
2019-12-17T13:29:00.000Z,0,0,1,3,8,3
2019-12-17T13:30:00.000Z,0,0,1,3,8,9
2019-12-17T13:31:00.000Z,0,0,1,3,9,8
2019-12-17T13:32:00.000Z,0,0,1,3,8,9
2019-12-17T13:33:00.000Z,0,0,1,8,3,9
2019-12-17T13:34:00.000Z,0,0,1,3,8,9
2019-12-17T13:35:00.000Z,0,0,1,8,9,3
2019-12-17T13:36:00.000Z,0,0,1,3,6,8
2019-12-17T13:37:00.000Z,0,0,1,3,6,9
2019-12-17T13:38:00.000Z,0,1,0,0,3,6
2019-12-17T13:39:00.000Z,0,1,0,3,6,0
2019-12-17T13:40:00.000Z,0,1,0,9,0,3
2019-12-17T13:41:00.000Z,0,0,1,3,9,6
2019-12-17T13:42:00.000Z,0,1,0,0,6,3
2019-12-17T13:43:00.000Z,0,1,0,6,0,5
2019-12-17T13:44:00.000Z,0,0,1,6,3,8
2019-12-17T13:45:00.000Z,0,1,0,6,0,9
2019-12-17T13:46:00.000Z,0,1,0,0,9,6
2019-12-17T13:47:00.000Z,0,1,0,0,9,6
2019-12-17T13:48:00.000Z,0,1,0,9,6,0
2019-12-17T13:49:00.000Z,0,1,0,9,6,0
2019-12-17T13:50:00.000Z,0,0,1,6,9,9
2019-12-17T13:51:00.000Z,0,1,0,9,0,6
2019-12-17T13:52:00.000Z,0,1,0,9,6,0
2019-12-17T13:53:00.000Z,0,0,1,9,6,9
2019-12-17T13:54:00.000Z,0,1,0,9,0,6
2019-12-17T13:55:00.000Z,1,0,0,9,0,0
2019-12-17T13:56:00.000Z,0,1,0,9,0,6
2019-12-17T13:57:00.000Z,0,1,0,0,9,6
2019-12-17T13:58:00.000Z,1,0,0,0,6,0
2019-12-17T13:59:00.000Z,0,1,0,0,6,9
2019-12-17T14:0:00.000Z,0,1,0,6,9,0
2019-12-17T14:1:00.000Z,1,0,0,9,0,0
2019-12-17T14:2:00.000Z,0,0,1,9,6,5
2019-12-17T14:3:00.000Z,0,1,0,9,0,6
2019-12-17T14:4:00.000Z,0,1,0,6,0,6
2019-12-17T14:5:00.000Z,0,1,0,0,6,9
2019-12-17T14:6:00.000Z,0,1,0,0,6,9
2019-12-17T14:7:00.000Z,0,1,0,9,6,0
2019-12-17T14:8:00.000Z,0,1,0,9,0,6
2019-12-17T14:9:00.000Z,0,1,0,9,5,0
2019-12-17T14:10:00.000Z,0,1,0,0,5,6
2019-12-17T14:11:00.000Z,0,1,0,0,9,6
2019-12-17T14:12:00.000Z,0,1,0,9,0,6
2019-12-17T14:13:00.000Z,0,1,0,0,9,6
2019-12-17T14:14:00.000Z,0,1,0,9,0,6
2019-12-17T14:15:00.000Z,0,1,0,0,9,6
2019-12-17T14:16:00.000Z,0,1,0,6,9,0
2019-12-17T14:17:00.000Z,0,1,0,9,0,6
2019-12-17T14:18:00.000Z,0,1,0,9,0,6
2019-12-17T14:19:00.000Z,0,1,0,0,9,6
2019-12-17T14:20:00.000Z,0,0,1,9,6,9
2019-12-17T14:21:00.000Z,0,0,1,9,6,6
2019-12-17T14:22:00.000Z,0,0,1,6,9,5
2019-12-17T14:23:00.000Z,0,0,1,6,5,9
2019-12-17T14:24:00.000Z,0,0,1,6,5,6
2019-12-17T14:25:00.000Z,0,1,0,6,6,0
2019-12-17T14:26:00.000Z,0,0,1,6,6,5
2019-12-17T14:27:00.000Z,0,0,1,6,5,6
2019-12-17T14:28:00.000Z,0,0,1,5,6,9
2019-12-17T14:29:00.000Z,0,0,1,5,9,6
2019-12-17T14:30:00.000Z,0,0,1,5,9,6
2019-12-17T14:31:00.000Z,0,0,1,5,9,6
2019-12-17T14:32:00.000Z,0,0,1,5,6,6
2019-12-17T14:33:00.000Z,0,0,1,5,6,9
2019-12-17T14:34:00.000Z,0,0,1,5,6,6
2019-12-17T14:35:00.000Z,0,1,0,5,6,0
2019-12-17T14:36:00.000Z,0,0,1,5,6,9
2019-12-17T14:37:00.000Z,0,0,1,5,6,9
2019-12-17T14:38:00.000Z,0,0,1,5,6,6
2019-12-17T14:39:00.000Z,0,0,1,5,6,9
2019-12-17T14:40:00.000Z,0,1,0,5,0,6
2019-12-17T14:41:00.000Z,0,0,1,5,6,9
2019-12-17T14:42:00.000Z,0,0,1,5,6,9
2019-12-17T14:43:00.000Z,0,1,0,5,6,0
2019-12-17T14:44:00.000Z,0,1,0,5,6,0
2019-12-17T14:45:00.000Z,0,0,1,5,6,9
2019-12-17T14:46:00.000Z,0,1,0,5,6,0
2019-12-17T14:47:00.000Z,0,0,1,5,6,9
2019-12-17T14:48:00.000Z,0,1,0,5,9,0
2019-12-17T14:49:00.000Z,0,1,0,5,9,0
2019-12-17T14:50:00.000Z,0,1,0,5,9,0
2019-12-17T14:51:00.000Z,0,1,0,5,6,0
2019-12-17T14:52:00.000Z,0,1,0,5,9,0
2019-12-17T14:53:00.000Z,0,0,1,5,6,9
2019-12-17T14:54:00.000Z,0,0,1,5,6,9
2019-12-17T14:55:00.000Z,0,1,0,5,6,0
2019-12-17T14:56:00.000Z,0,0,1,5,6,9
2019-12-17T14:57:00.000Z,0,1,0,5,6,0
2019-12-17T14:58:00.000Z,0,0,1,5,9,6
2019-12-17T14:59:00.000Z,0,0,1,5,6,9
2019-12-17T15:0:00.000Z,0,1,0,5,6,0
2019-12-17T15:1:00.000Z,0,0,1,5,9,6
2019-12-17T15:2:00.000Z,0,0,1,5,6,9
2019-12-17T15:3:00.000Z,0,0,1,5,9,6
2019-12-17T15:4:00.000Z,0,0,1,5,7,6
2019-12-17T15:5:00.000Z,0,1,0,9,5,0
2019-12-17T15:6:00.000Z,0,0,1,5,9,6
2019-12-17T15:7:00.000Z,0,0,1,9,9,5
2019-12-17T15:8:00.000Z,0,1,0,5,6,0
2019-12-17T15:9:00.000Z,0,1,0,0,5,6
2019-12-17T15:10:00.000Z,0,1,0,5,0,9
2019-12-17T15:11:00.000Z,0,0,1,5,9,6
2019-12-17T15:12:00.000Z,0,1,0,5,0,4
2019-12-17T15:13:00.000Z,0,1,0,5,6,0
2019-12-17T15:14:00.000Z,0,0,1,5,6,9
2019-12-17T15:15:00.000Z,0,0,1,9,5,7
2019-12-17T15:16:00.000Z,0,0,1,5,7,4
2019-12-17T15:17:00.000Z,0,0,1,5,8,8
2019-12-17T15:18:00.000Z,0,0,1,5,4,8
2019-12-17T15:19:00.000Z,0,0,1,5,4,7
2019-12-17T15:20:00.000Z,0,0,1,5,7,2
2019-12-17T15:21:00.000Z,0,0,1,5,7,4
2019-12-17T15:22:00.000Z,0,0,1,4,5,4
2019-12-17T15:23:00.000Z,0,0,1,7,4,5
2019-12-17T15:24:00.000Z,0,0,1,5,4,8
2019-12-17T15:25:00.000Z,0,0,1,7,4,9
2019-12-17T15:26:00.000Z,0,0,1,5,4,7
2019-12-17T15:27:00.000Z,0,0,1,4,3,7
2019-12-17T15:28:00.000Z,0,0,1,4,5,1
2019-12-17T15:29:00.000Z,0,0,1,4,7,5
2019-12-17T15:30:00.000Z,0,0,1,5,4,9
2019-12-17T15:31:00.000Z,0,0,1,5,4,7
2019-12-17T15:32:00.000Z,0,0,1,4,5,7
2019-12-17T15:33:00.000Z,0,1,0,0,7,5
2019-12-17T15:34:00.000Z,0,1,0,0,5,6
2019-12-17T15:35:00.000Z,0,0,1,5,6,1
2019-12-17T15:36:00.000Z,0,1,0,8,0,6
2019-12-17T15:37:00.000Z,0,0,1,5,7,8
2019-12-17T15:38:00.000Z,0,0,1,5,2,7
2019-12-17T15:39:00.000Z,0,0,1,5,2,4
2019-12-17T15:40:00.000Z,0,0,1,4,7,5
2019-12-17T15:41:00.000Z,0,0,1,5,4,8
2019-12-17T15:42:00.000Z,0,0,1,4,5,3
2019-12-17T15:43:00.000Z,0,0,1,4,5
2019-12-17T15:44:00.000Z,0,0,1,5,7,2
2019-12-17T15:45:00.000Z,0,1,0,5,7,0
2019-12-17T15:46:00.000Z,0,0,1,5,4,6
2019-12-17T15:47:00.000Z,0,0,1,7,5,1
2019-12-17T15:48:00.000Z,0,0,1,5,4,4
2019-12-17T15:49:00.000Z,0,0,1,5,6,1
2019-12-17T15:50:00.000Z,0,0,1,5,6,2
2019-12-17T15:51:00.000Z,0,0,1,5,1,9
2019-12-17T15:52:00.000Z,0,0,1,5,1,3
2019-12-17T15:53:00.000Z,0,0,1,5,1,2
2019-12-17T15:54:00.000Z,0,0,1,5,4,1
2019-12-17T15:55:00.000Z,0,0,1,5,1,4
2019-12-17T15:56:00.000Z,0,0,1,5,1,4
2019-12-17T15:57:00.000Z,0,0,1,1,5,4
2019-12-17T15:58:00.000Z,0,1,0,0,1,7
2019-12-17T15:59:00.000Z,0,0,1,5,9,4
2019-12-17T16:0:00.000Z,0,0,1,5,4,4
2019-12-17T16:1:00.000Z,0,0,1,5,7,2
2019-12-17T16:2:00.000Z,0,0,1,5,9,8
2019-12-17T16:3:00.000Z,0,0,1,5,4,7
2019-12-17T16:4:00.000Z,0,0,1,3,5,3
2019-12-17T16:5:00.000Z,0,0,1,5,4,1
2019-12-17T16:6:00.000Z,0,0,1,5,4,1
2019-12-17T16:7:00.000Z,0,0,1,5,9,1
2019-12-17T16:8:00.000Z,0,1,0,0,8,9
2019-12-17T16:9:00.000Z,0,1,0,0,4,5
2019-12-17T16:10:00.000Z,0,0,1,5,8,4
2019-12-17T16:11:00.000Z,0,0,1,3,5,8
2019-12-17T16:12:00.000Z,0,0,1,5,4,7
2019-12-17T16:13:00.000Z,0,0,1,7,4,8
2019-12-17T16:14:00.000Z,0,0,1,5,1,4
2019-12-17T16:15:00.000Z,0,0,1,5,2,4
2019-12-17T16:16:00.000Z,0,0,1,5,4,1
2019-12-17T16:17:00.000Z,0,1,0,5,6,0
2019-12-17T16:18:00.000Z,0,0,1,5,7,1
2019-12-17T16:19:00.000Z,0,0,1,7,1,7
2019-12-17T16:20:00.000Z,0,0,1,4,7,4
2019-12-17T16:21:00.000Z,0,0,1,5,8,7
2019-12-17T16:22:00.000Z,0,0,1,4,7,7
2019-12-17T16:23:00.000Z,0,1,0,8,0,7
2019-12-17T16:24:00.000Z,0,0,1,8,7,1
2019-12-17T16:25:00.000Z,0,0,1,8,5,7
2019-12-17T16:26:00.000Z,0,0,1,7,8,5
2019-12-17T16:27:00.000Z,0,0,1,7,8,7
2019-12-17T16:28:00.000Z,0,0,1,8,7,1
2019-12-17T16:29:00.000Z,0,0,1,8,7,5
2019-12-17T16:30:00.000Z,0,0,1,5,7,2
2019-12-17T16:31:00.000Z,0,0,1,7,5,1
2019-12-17T16:32:00.000Z,0,0,1,7,3,5
2019-12-17T16:33:00.000Z,0,0,1,7,1,3
2019-12-17T16:34:00.000Z,0,0,1,9,8,6
2019-12-17T16:35:00.000Z,0,0,1,6,2,3
2019-12-17T16:36:00.000Z,0,0,1,7,1,2
2019-12-17T16:37:00.000Z,0,0,1,7,8,7
2019-12-17T16:38:00.000Z,0,0,1,3,5,7
2019-12-17T16:39:00.000Z,0,0,1,3,7,3
2019-12-17T16:40:00.000Z,0,0,1,5,7,3
2019-12-17T16:41:00.000Z,0,0,1,3,7,5
2019-12-17T16:42:00.000Z,0,0,1,7,4,7
2019-12-17T16:43:00.000Z,0,1,0,4,7,0
2019-12-17T16:44:00.000Z,0,0,1,7,3,4
2019-12-17T16:45:00.000Z,0,0,1,5,4,7
2019-12-17T16:46:00.000Z,0,0,1,5,3,4
2019-12-17T16:47:00.000Z,0,0,1,3,1,2
2019-12-17T16:48:00.000Z,0,0,1,3,5,5
2019-12-17T16:49:00.000Z,0,0,1,7,4,4
2019-12-17T16:50:00.000Z,0,0,1,3,5
2019-12-17T16:51:00.000Z,0,0,1,3,4,5
2019-12-17T16:52:00.000Z,0,0,1,3,5,1
2019-12-17T16:53:00.000Z,0,0,1,3,5,7
2019-12-17T16:54:00.000Z,0,0,1,3,2,5
2019-12-17T16:55:00.000Z,0,0,1,3,8,6
2019-12-17T16:56:00.000Z,0,0,1,5,3,8
2019-12-17T16:57:00.000Z,0,0,1,3,5,4
2019-12-17T16:58:00.000Z,0,0,1,3,3,4
2019-12-17T16:59:00.000Z,0,0,1,4,1,3
2019-12-17T17:0:00.000Z,0,1,0,3,0,4
2019-12-17T17:1:00.000Z,0,0,1,5,3,7
2019-12-17T17:2:00.000Z,0,0,1,3,2,5
2019-12-17T17:3:00.000Z,0,0,1,3,2,7
2019-12-17T17:4:00.000Z,0,0,1,3,2,5
2019-12-17T17:5:00.000Z,0,0,1,5,3,4
