-1.497,0,0,-1.5084,-1.4864,0,0,-1.5088,-1.4825,0,0,-1.4555,-1.0578,0,0,-1.4043,-1.4924,0,0,-1.5041,-1.2909,0,0,-1.4956,-1.4612,0,0,-1.4019,-1.1266,0,0,-1.3331,-1.4124,0,0,-1.2242,-0.14499,0,0,-0.77862,-1.547,0,0,-1.5827,-1.5714,0,0,-1.5931,-1.674,0,0,-1.6676,-1.6461,0,0,-1.6584,-1.4726,0,0,-1.5042,-1.4964,0,0,-1.5112,-1.5012,0,0,-1.5147,-1.5032,0,0,-1.5172,-1.5058,0,0,-1.4968,-1.1244,0,0,-1.4367,-1.5128,0,0,-1.5332,-1.5125,0,0,-1.5269,-1.4291,0,0,-1.4598,-1.4516,0,0,-1.475,-1.5206,0,0,-1.5247,-1.1476,0,0,-1.4157,-1.4355,0,0,-1.3677,-0.57942,0,0,-1.2315,-1.529,0,0,-1.5472,-1.5286,0,0,-1.5467,-1.5025,0,0,-1.5026,-1.2027,0,0,-1.4533,-1.3941,0,0,-1.1686,-0.33117,0,0,-0.92494,-1.5306,0,0,-1.5666,-1.5697,0,0,-1.5815,-1.6787,0,0,-1.7339,-1.9967,0,0,-1.868,-1.4831,0,0,-1.4901,-1.4836,0,0,-1.4884,0,2.5007,-0.14978,-1.6673,-0.027391,-2.2342,0,-2.8748,-2.3417,0,2.5999,-0.13988,-2.2153,-0.027172,-1.9585,0,-2.819,-2.4687,0,2.3188,0.12182,-1.6514,-0.027526,-2.1539,0,-2.7303,-2.2403,0,2.5099,-0.024001,-1.0271,-0.027684,-2.5979,0,-1.8874,-3.1017,0,2.5809,-0.15037,-1.8426,-0.026241,-2.0932,-0.01575,-2.9546,-2.3295,0,2.6122,-0.12899,-1.9897,-0.027781,-2.0721,0,-2.6226,-2.584,0,2.6714,-0.14839,-1.7906,-0.027556,-2.1847,-0.014087,-2.8355,-2.4015,0,1.6259,-0.17144,0.88742,-0.027675,-1.3745,0,-0.73822,-2.4805,0,2.4053,-0.12843,-1.6668,-0.027003,-2.1409,0,-2.8083,-2.2142,0,2.4744,-0.040947,-1.9031,-0.028754,-1.8473,0,-2.625,-2.3848,0,2.6567,0.1099,-2.0129,-0.027322,-2.4018,0,-2.7417,-2.6264,0,3.1648,-0.082623,-1.5729,-0.028192,-2.6126,-0.01575,-3.2136,-2.9799,0,2.2379,-0.18474,-1.4755,-0.027135,-1.6464,0,-1.7437,-2.3751,0,2.3934,0.06747,-1.2341,-0.026559,-2.2514,0,-2.2393,-2.3553,0,2.6242,0.33488,-2.4933,-0.027535,-1.9761,-0.007043,-2.9303,-2.5047,0,2.7847,0.34963,-1.362,-0.028044,-2.344,-0.01575,-2.783,-2.7128,0,2.365,-0.043364,-1.4489,-0.027438,-2.148,0,-2.4322,-2.2721,0,2.4137,-0.035027,-1.855,-0.026803,-1.8123,0,-2.501,-2.3424,0,2.5028,-0.064907,-2.3162,-0.029365,-2.13,0,-2.6137,-2.435,0,2.6198,0.30358,-1.8622,-0.026604,-2.0998,0,-2.7087,-2.6204,0,2.4981,2.4981,-0.14978,-0.14978,-1.6674,-1.6674,-0.027391,-0.027391,-2.2342,-2.2342,0,0,-2.8748,-2.8748,-2.5399,-2.5399,-2.3381,-2.3381,0.0099605,2.6007,2.6007,-0.13999,-0.13999,-2.2155,-2.2155,-0.027176,-0.027176,-1.9585,-1.9585,0,0,-2.8206,-2.8206,-2.6168,-2.6168,-2.4686,-2.4686,0,2.3171,2.3171,0.12198,0.12198,-1.6521,-1.6521,-0.027561,-0.027561,-2.1544,-2.1544,0,0,-2.7206,-2.7206,-2.4193,-2.4193,-2.2403,-2.2403,0,2.4703,2.4703,-0.024056,-0.024056,-1.0276,-1.0276,-0.027833,-0.027833,-2.5961,-2.5961,0,0,-1.8403,-1.8403,-2.8475,-2.8475,-3.0574,-3.0574,0,2.579,2.579,-0.15069,-0.15069,-1.8422,-1.8422,-0.026263,-0.026263,-2.0934,-2.0934,-0.01575,-0.01575,-2.9403,-2.9403,-2.5579,-2.5579,-2.3294,-2.3294,0,2.6102,2.6102,-0.12908,-0.12908,-1.9898,-1.9898,-0.027767,-0.027767,-2.0721,-2.0721,0,0,-2.6193,-2.6193,-2.6453,-2.6453,-2.5812,-2.5812,0,2.673,2.673,-0.14893,-0.14893,-1.792,-1.792,-0.027562,-0.027562,-2.1848,-2.1848,-0.014087,-0.014087,-2.8305,-2.8305,-2.6565,-2.6565,-2.4053,-2.4053,0,1.6182,1.6182,-0.17206,-0.17206,0.88771,0.88771,-0.027827,-0.027827,-1.4717,-1.4717,0,0,-0.71861,-0.71861,-1.9072,-1.9072,-2.4607,-2.4607,0,2.4089,2.4089,-0.12868,-0.12868,-1.6671,-1.6671,-0.027036,-0.027036,-2.141,-2.141,0,0,-2.8134,-2.8134,-2.409,-2.409,-2.2157,-2.2157,0,2.4745,2.4745,-0.040956,-0.040956,-1.9026,-1.9026,-0.028978,-0.028978,-1.842,-1.842,0,0,-2.6233,-2.6233,-2.5065,-2.5065,-2.3886,-2.3886,0,2.6551,2.6551,0.10967,0.10967,-2.0131,-2.0131,-0.027329,-0.027329,-2.414,-2.414,0,0,-2.7296,-2.7296,-2.7297,-2.7297,-2.6308,-2.6308,0,3.1648,3.1648,-0.082644,-0.082644,-1.5723,-1.5723,-0.028173,-0.028173,-2.6125,-2.6125,-0.01575,-0.01575,-3.2135,-3.2135,-3.1567,-3.1567,-2.9798,-2.9798,0,2.2399,2.2399,-0.1849,-0.1849,-1.4745,-1.4745,-0.027102,-0.027102,-1.6466,-1.6466,0,0,-1.7438,-1.7438,-2.3033,-2.3033,-2.3784,-2.3784,0,2.4092,2.4092,0.067494,0.067494,-1.2342,-1.2342,-0.026612,-0.026612,-2.2841,-2.2841,0,0,-2.2638,-2.2638,-2.5034,-2.5034,-2.3642,-2.3642,0,2.6211,2.6211,0.33543,0.33543,-2.4943,-2.4943,-0.027627,-0.027627,-1.9761,-1.9761,-0.007043,-0.007043,-2.9253,-2.9253,-2.6391,-2.6391,-2.5035,-2.5035,0,2.7947,2.7947,0.35071,0.35071,-1.3622,-1.3622,-0.028183,-0.028183,-2.3439,-2.3439,-0.01575,-0.01575,-2.8007,-2.8007,-2.8152,-2.8152,-2.7213,-2.7213,0,2.3628,2.3628,-0.043348,-0.043348,-1.4471,-1.4471,-0.027371,-0.027371,-2.1479,-2.1479,0,0,-2.428,-2.428,-2.398,-2.398,-2.2719,-2.2719,0.019924,2.4078,2.4078,-0.034344,-0.034344,-1.8548,-1.8548,-0.026802,-0.026802,-1.812,-1.812,0,0,-2.4921,-2.4921,-2.4679,-2.4679,-2.3362,-2.3362,0,2.5589,2.5589,-0.064516,-0.064516,-2.3163,-2.3163,-0.029114,-0.029114,-2.1666,-2.1666,0,0,-2.6878,-2.6878,-2.5484,-2.5484,-2.4825,-2.4825,0.0099605,2.6199,2.6199,0.30485,0.30485,-1.8628,-1.8628,-0.026615,-0.026615,-2.0996,-2.0996,0,0,-2.7087,-2.7087,-2.6767,-2.6767,-2.6204,-2.6204,0,1,1.0343,1,-1.0343,0,1,19.102,1,-19.101,0,1,0.92983,1,-0.9298,0,1,-0.066581,1,0.066123,0,1,-1.0191,1,1.0207,0,1,-0.31648,1,0.317,0,1,-1.3487,1,1.3497,0,1,17.159,1,-17.157,0,1,1.3685,1,-1.3685,0,1,42.422,1,-42.451,0,1,1.2281,1,-1.2287,0,1,1.0406,1,-1.0423,0,1,0.92703,1,-0.92708,0,1,2.5931,1,-2.593,0,1,2.3659,1,-2.3654,0,1,11.711,1,-11.737,0,1,0.88078,1,-0.88073,0.01575,0.016719,0.20776,0.016482,-2.2032,0,1,1.1951,1,-1.1992,0.0099605,0.011493,0.31038,0.011118,-0.82847,-1.8008,-2.2399,-2.3893,0,-1.8008,-2.2399,-2.3893,-1.8077,-2.1847,-2.0127,0,-1.8077,-2.1847,-2.0127,-1.732,-2.1436,-2.2096,0,-1.732,-2.1436,-2.2096,-1.3656,-1.5714,-2.1587,0,-1.3656,-1.5714,-2.1587,-2.2701,-2.463,-2.5289,0,-2.2701,-2.463,-2.5289,-1.8433,-2.0607,-2.0707,0,-1.8433,-2.0607,-2.0707,-2.27,-2.5193,-2.5796,0,-2.27,-2.5193,-2.5796,-1.2451,-0.86639,-1.9868,0,-1.2451,-0.86639,-1.9868,-1.8225,-2.1225,-2.2889,0,-1.8225,-2.1225,-2.2889,-1.7989,-2.0689,-2.0651,0,-1.7989,-2.0689,-2.0651,-1.4444,-2.072,-1.9512,0,-1.4444,-2.072,-1.9512,-2.4976,-2.9275,-2.9208,0,-2.4976,-2.9275,-2.9208,-1.5226,-1.6391,-1.7717,0,-1.5226,-1.6391,-1.7717,-1.8591,-2.3978,-2.3877,0,-1.8591,-2.3978,-2.3877,-2.2658,-2.5042,-2.589,0,-2.2658,-2.5042,-2.589,-1.5597,-2.8319,-2.6642,0,-1.5597,-2.8319,-2.6642,-1.8369,-2.256,-2.3784,0,-1.8369,-2.256,-2.3784,-1.747,-1.9883,-1.9897,0.007043,-1.747,-1.9883,-1.9897,-1.8845,-2.6298,-2.572,0,-1.8845,-2.6298,-2.572,-2.0611,-2.3897,-2.4247,0.0099605,-2.0611,-2.3897,-2.4247,8.0742,-8.0742,-8.0741,6.2185,1,0,0,0,0,0,0,0,0,0,0,1,-6.2185,-6.2185,6.6145,-6.6145,-6.6144,3.7784,1,0,0,0,0,0,0,0,0,0,0,1,-3.7784,-3.7782,6.8097,-6.8097,-6.8102,5.6232,1,0,0,0,0,0,0,0,0,0,0,1,-5.6232,-5.6232,1.7114,-1.7114,-1.7127,0.49215,1,0,0,0,0,0,0,0,0,0,0,1,-0.49215,-0.49245,6.8885,-6.8885,-6.8887,5.8968,1,0,0,0,0,0,0,0,0,0,0,1,-5.8968,-5.8967,6.5979,-6.5979,-6.5979,4.4187,1,0,0,0,0,0,0,0,0,0,0,1,-4.4187,-4.4187,7.1189,-7.1189,-7.1184,5.9485,1,0,0,0,0,0,0,0,0,0,0,1,-5.9485,-5.9486,10.255,-10.255,-10.255,5.5016,1,0,0,0,0,0,0,0,0,0,0,1,-5.5016,-5.5025,7.2793,-7.2793,-7.2791,6.0338,1,0,0,0,0,0,0,0,0,0,0,1,-6.0338,-6.034,2.1251,-2.1251,-2.1256,0.81401,1,0,0,0,0,0,0,0,0,0,0,1,-0.81401,-0.81406,6.1071,-6.1071,-6.1073,3.7444,1,0,0,0,0,0,0,0,0,0,0,1,-3.7444,-3.7447,10.662,-10.662,-10.662,5.2673,1,0,0,0,0,0,0,0,0,0,0,1,-5.2673,-5.2669,7.309,-7.309,-7.3087,5.7632,1,0,0,0,0,0,0,0,0,0,0,1,-5.7632,-5.7633,7.156,-7.1559,-7.1554,5.9288,1,0,0,0,0,0,0,0,0,0,0,1,-5.9288,-5.9284,8.0597,-8.0597,-8.059,6.5231,1,0,0,0,0,0,0,0,0,0,0,1,-6.5231,-6.5235,9.4418,-9.4418,-9.4418,4.5483,1,0,0,0,0,0,0,0,0,0,0,1,-4.5483,-4.5483,7.3367,-7.3367,-7.3373,6.0822,1,0,0,0,0,0,0,0,0,0,0,1,-6.0822,-6.0821,6.3644,-6.3401,-6.3397,4.2391,0.012462,0,0,0,0,0,0,0,0,0,0,0.015506,-4.2218,-4.222,8.0031,-8.0031,-8.0034,6.5123,1,0,0,0,0,0,0,0,0,0,0,1,-6.5123,-6.5117,6.8022,-6.7854,-6.7856,5.655,0.0076625,0,0,0,0,0,0,0,0,0,0,0.011967,-5.6358,-5.6355,0,-0.031913,-0.25092,-0.0030928,0,-0.1129,0,0,0,-0.035979,-0.41762,0.076985,0,-0.013442,-0.037241,-0.014087,0,-0.042972,-0.2017,-0.031866,0,-0.11052,0,0,0,-0.022211,-0.10699,-0.079592,0,-0.10388,0,0,0,-0.027287,-0.42838,-0.049856,0,-0.30781,0,0,0,-0.041869,-0.49644,8.4893,0,9.7276,-0.049359,-0.039243,0,-0.021133,-0.40682,-0.052983,0,-0.3133,-0.007043,0,0,-0.022211,-0.06917,-0.15421,0,-0.16298,0,0,0,-0.031959,-0.52767,0.26092,0,-0.11118,0,0,0,-0.042444,-0.32091,0.032721,0,-0.051614,-0.04012,-0.019924,0,-0.044973,-0.4198,0.11849,0,-0.16249,-0.04351,-0.029893,0,-0.024243,-0.26567,-0.18552,0,-0.30364,0,0,0,-0.025885,-0.20104,-0.03796,0,-0.12192,-0.032414,-0.018637,0,-0.047696,-0.20051,-0.029448,0,-0.1086,0,0,0,-0.014866,-0.38385,0.13012,0,-0.10414,-0.0091551,0,0,-0.024031,-0.2787,-1.5913,0,-1.8044,0,0,0,-0.037252,-0.47801,8.7958,0,10.282,0,0,0,-0.035879,-0.27372,0.023678,0,-0.028298,-0.047629,-0.024404,0,-0.024243,-0.37158,0.10454,0,-0.10824,-0.007043,0,0,-0.036974,-0.26368,0.024885,0,-0.047142,-0.027287,-0.012199,-1.1757,0,-0.022254,-1.1757,-1.1113,0,-0.045081,-1.1377,-1.3075,0,0.18107,-1.9003,0.026361,-0.020387,-1.901,-1.8354,0.026361,-0.055117,-1.0536,-1.3542,0.026361,0.16175,-1.3268,0,-0.010684,-1.3268,-1.28,0,-0.041112,-0.9626,-0.85735,0,0.15832,54.584,0,0,54.584,54.371,0,-0.040304,-1.0576,66.777,0,0.16126,-1.2132,0,-0.071463,-1.2132,-1.6059,0,-0.06844,2.4356,-0.79838,0,0.16319,-1.4492,0,-0.030265,-1.4492,-1.4993,0,-0.051766,0.52343,-1.4954,0,0.16012,-1.0096,0,-0.048324,-1.0096,-1.1356,0,-0.064276,0.74556,-0.8941,0,0.17073,-1.8896,0,-0.0099605,-1.8896,-1.7284,0,-0.035523,-0.97401,-0.11204,0,0.15882,-1.1876,0,-0.014377,-1.1876,-1.1409,0,-0.035838,-0.95526,-1.1723,0,0.16207,21.691,0.018637,-0.036922,21.694,21.879,0.018637,-0.0638,-1.041,12.119,0.018637,0.16495,15.325,0,-0.054167,15.325,15.455,0,-0.06674,-1.0481,7.1947,0,0.18238,16.172,0,-0.034861,16.172,16.348,0,-0.044065,0.69784,10.936,0,0.17842,-0.99558,0,-0.02971,-0.99558,-0.87636,0,-0.038679,-1.0289,-0.91584,0,0.17768,10.037,0,-0.028182,10.037,9.9943,0,-0.03862,1.5077,17.305,0,0.16077,-1.9152,0,-0.058311,-1.9152,-1.8468,0,-0.068309,-1.0624,-1.5864,0,0.18238,-1.7712,1,-0.046703,-1.7712,-1.5582,1,-0.048991,-1.038,-0.95516,0,0.17393,-1.2023,0,-0.011294,-1.2023,-1.1573,0,-0.037836,-0.86746,-0.98092,0,0.16399,-1.5555,0.021133,-0.052722,-1.5559,-1.4806,0.021133,-0.058846,-1.0929,-1.1184,0.021133,0.17241,18.309,0,-0.021847,18.309,18.334,0,-0.048177,0.60505,10.053,0,0.16653,-1.5831,0.012199,-0.022093,-1.5832,-1.6354,0.012199,-0.04913,0.70956,-1.4053,0.012199,0.16747
